Vivado Simulator 2018.3
Time resolution is 1 ps
multiplier = 000000000000000000000001, multiplicand = 000000000000000000000001, s = 000000000000000000000000000000000000000000000000001
multiplier = 010000000000000000000000, multiplicand = 000000000000000001000000, s = 000000000000000000000010000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000000000000010000000, s = 000000000000000000000100000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000000000000100000000, s = 000000000000000000001000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000000000001000000000, s = 000000000000000000010000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000000000010000000000, s = 000000000000000000100000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000000000100000000000, s = 000000000000000001000000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000000001000000000000, s = 000000000000000010000000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000000010000000000000, s = 000000000000000100000000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000000100000000000000, s = 000000000000001000000000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000001000000000000000, s = 000000000000010000000000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000010000000000000000, s = 000000000000100000000000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000000100000000000000000, s = 000000000001000000000000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000001000000000000000000, s = 000000000010000000000000000000000000000000000000000
multiplier = 010000000000000000000000, multiplicand = 000010000000000000000000, s = 000000000100000000000000000000000000000000000000000
